player,row_id,rk,nation,position,team,age,born,mp,starts,minutes,90s,gls,ast,gplusa,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxgplusxag,prgc,prgp,prgr,gls1,ast1,gplusa1,g_pk1,gplusa_pk,xg1,xag1,xgplusxag,npxg1,npxgplusxag1,row_id_misc,rk_misc,nation_misc,position_misc,team_misc,age_misc,born_misc,90s_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,wonpct,row_id_passing,rk_passing,nation_passing,position_passing,team_passing,age_passing,born_passing,90s_passing,cmp,att,cmppct,totdist,prgdist,cmp1,att1,cmppct1,cmp2,att2,cmppct2,cmp3,att3,cmppct3,ast_passing,xag_passing,xa,a_xag,kp,1_per_3,ppa,crspa,prgp_passing,row_id_playtime,rk_playtime,nation_playtime,position_playtime,team_playtime,age_playtime,born_playtime,mp_playtime,minutes_playtime,mn_per_mp,minpct,90s_playtime,starts_playtime,mn_per_start,compl,subs,mn_per_sub,unsub,ppm,ong,onga,#error!,#error!1,on_off,onxg,onxga,xgplus_per_,xgplus_per_90,on_off1,row_id_defense,rk_defense,nation_defense,position_defense,team_defense,age_defense,born_defense,90s_defense,tkl,tklw_defense,def_3rd,mid_3rd,att_3rd,tkl1,att_defense,tklpct,lost_defense,blocks,sh,pass,int_defense,tklplusint,clr,err,row_id_pass_types,rk_pass_types,nation_pass_types,position_pass_types,team_pass_types,age_pass_types,born_pass_types,90s_pass_types,att_pass_types,live,dead,fk,tb,sw,crs_pass_types,ti,ck,in,out,str,cmp_pass_types,off_pass_types,blocks_pass_types,row_id_creation,rk_creation,nation_creation,position_creation,team_creation,age_creation,born_creation,90s_creation,sca,sca90,passlive,passdead,to,sh_creation,fld_creation,def,gca,gca90,passlive1,passdead1,to1,sh1,fld1,def1,row_id_possession,rk_possession,nation_possession,position_possession,team_possession,age_possession,born_possession,90s_possession,touches,def_pen,def_3rd_possession,mid_3rd_possession,att_3rd_possession,att_pen,live_possession,att_possession,succ,succpct,tkld,tkldpct,carries,totdist_possession,prgdist_possession,prgc_possession,1_per_3_possession,cpa,mis,dis,rec,prgr_possession,row_id_shooting,rk_shooting,nation_shooting,position_shooting,team_shooting,age_shooting,born_shooting,90s_shooting,gls_shooting,sh_shooting,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk_shooting,pk_shooting,pkatt_shooting,xg_shooting,npxg_shooting,npxg_per_sh,g_xg,np:g_xg,data_source
Daniel Muñoz,384,371,co COL,DF,Crystal Palace,28,1996,37,37,"3,228",35.9,4,5,9,4,0,0,10,0,4.9,4.9,5.5,10.5,62,97,206,0.11,0.14,0.25,0.11,0.25,0.14,0.15,0.29,0.14,0.29,384,371,co COL,DF,Crystal Palace,28,1996,35.9,10,0,0,56,19,15,74,44,80,0,0,0,171,58,78,42.6,384,371,co COL,DF,Crystal Palace,28,1996,35.9,1129,1492,75.7,17091,5219,645,753,85.7,414,538,77,48,108,44.4,5,5.5,3.6,-0.5,46,59,35,15,97,468,451,co COL,DF,Crystal Palace,28,1996,37,"3,228",87,94.4,35.9,37,87,33,0,,0,1.43,48,46,2,0.06,0.99,57.1,45.5,11.6,0.32,0.46,384,371,co COL,DF,Crystal Palace,28,1996,35.9,123,80,57,41,25,55,97,56.7,42,40,6,34,44,167,108,1,384,371,co COL,DF,Crystal Palace,28,1996,35.9,1492,1182,304,27,2,2,74,275,2,0,0,0,1129,6,39,384,371,co COL,DF,Crystal Palace,28,1996,35.9,85,2.37,69,2,2,6,1,5,11,0.31,9,0,1,1,0,0,384,371,co COL,DF,Crystal Palace,28,1996,35.9,2010,119,568,826,637,107,2010,56,21,37.5,33,58.9,806,4046,1797,62,40,18,55,20,956,206,384,371,co COL,DF,Crystal Palace,28,1996,35.9,4,37,14,37.8,1.03,0.39,0.11,0.29,12.7,0,0,0,4.9,4.9,0.13,-0.9,-0.9,fbref_2024_25
Daniel Podence,435,420,pt POR,"MF,FW",Wolves,28,1995,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0.07,0,0.07,0.07,0.07,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,11,16,68.8,132,78,7,7,100,3,3,100,0,2,0,0,0,0,0,0,1,1,0,2,534,515,pt POR,"MF,FW",Wolves,28,1995,2,48,24,1.4,0.5,0,,0,2,24,0,0,0,2,-2,-3.75,-3.4,0.3,0.8,-0.5,-0.93,-0.56,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,16,15,1,1,0,0,1,0,0,0,0,0,11,0,2,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,20,0,2,11,7,0,20,2,2,100,0,0,13,77,43,1,1,0,0,0,17,3,435,420,pt POR,"MF,FW",Wolves,28,1995,0.5,0,1,0,0,1.87,0,0,,24.4,0,0,0,0,0,0.04,0,0,fbref_2024_25
Danilo,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,8,5,275,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,0,0,0,2,0,0,3,4,4,0,0,0,19,1,2,33.3,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,94,121,77.7,1541,549,44,52,84.6,39,46,84.8,7,12,58.3,0,0,0,0,0,13,0,0,11,153,149,br BRA,"MF,FW",Nott'ham Forest,23,2001,8,275,34,8,3.1,5,47,0,3,13,6,2.13,8,4,4,1.31,1.08,3.2,4.8,-1.6,-0.54,-0.48,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,8,4,7,1,0,3,6,50,3,2,1,1,4,12,3,0,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,121,119,1,0,0,0,3,0,1,1,0,0,94,1,5,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,7,2.31,7,0,0,0,0,0,2,0.66,2,0,0,0,0,0,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,150,8,54,85,13,0,150,6,3,50,3,50,54,237,61,2,0,0,6,0,87,1,123,120,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Danny Ings,258,250,eng ENG,"FW,MF",West Ham,32,1992,15,1,284,3.2,1,2,3,1,0,0,0,0,2.3,2.3,1.3,3.5,6,5,29,0.32,0.63,0.95,0.32,0.95,0.72,0.41,1.12,0.72,1.12,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,0,0,0,0,2,0,3,1,2,1,0,0,9,8,10,44.4,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,63,92,68.5,830,126,41,49,83.7,19,29,65.5,1,5,20,2,1.3,0.1,0.7,6,4,1,0,5,313,302,eng ENG,"FW,MF",West Ham,32,1992,15,284,19,8.3,3.2,1,45,0,14,17,15,1.07,4,4,0,0,0.46,8,4.7,3.3,1.05,1.51,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,4,2,2,2,0,1,3,33.3,2,5,0,5,1,5,4,0,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,92,86,5,0,1,0,3,0,0,0,0,0,63,1,4,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,12,3.8,7,0,1,3,1,0,2,0.63,0,0,0,1,1,0,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,139,2,15,51,73,27,139,7,4,57.1,2,28.6,63,324,118,6,0,2,6,6,96,29,258,250,eng ENG,"FW,MF",West Ham,32,1992,3.2,1,14,5,35.7,4.44,1.58,0.07,0.2,15.5,0,0,0,2.3,2.3,0.16,-1.3,-1.3,fbref_2024_25
Danny Ward,564,544,wls WAL,GK,Leicester City,31,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,544,wls WAL,GK,Leicester City,31,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,564,544,wls WAL,GK,Leicester City,31,1993,1.5,41,53,77.4,1162,949,6,6,100,20,20,100,15,27,55.6,0,0,0,0,0,2,0,0,0,686,661,wls WAL,GK,Leicester City,31,1993,2,135,68,3.9,1.5,1,90,1,1,45,14,0,0,6,-6,-4,-2.88,0.9,3.4,-2.5,-1.7,-0.69,564,544,wls WAL,GK,Leicester City,31,1993,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,564,544,wls WAL,GK,Leicester City,31,1993,1.5,53,46,7,0,0,0,0,0,0,0,0,0,41,0,0,564,544,wls WAL,GK,Leicester City,31,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,544,wls WAL,GK,Leicester City,31,1993,1.5,55,40,55,0,0,0,55,1,0,0,1,100,44,176,107,0,0,0,0,0,35,0,564,544,wls WAL,GK,Leicester City,31,1993,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Danny Welbeck,570,550,eng ENG,FW,Brighton,33,1990,30,24,"2,115",23.5,10,4,14,9,1,1,5,0,9.6,8.8,1.4,10.1,21,47,95,0.43,0.17,0.6,0.38,0.55,0.41,0.06,0.46,0.37,0.43,570,550,eng ENG,FW,Brighton,33,1990,23.5,5,0,0,11,23,4,3,5,16,0,0,0,46,17,32,34.7,570,550,eng ENG,FW,Brighton,33,1990,23.5,417,491,84.9,4936,1008,277,316,87.7,91,105,86.7,11,12,91.7,4,1.4,1.4,2.6,23,18,14,0,47,692,667,eng ENG,FW,Brighton,33,1990,30,"2,115",71,61.8,23.5,24,84,11,6,17,0,1.7,41,37,4,0.17,-0.04,34.9,36.8,-1.8,-0.08,-0.49,570,550,eng ENG,FW,Brighton,33,1990,23.5,26,16,6,15,5,8,20,40,12,19,4,15,5,31,14,0,570,550,eng ENG,FW,Brighton,33,1990,23.5,491,472,18,2,0,0,3,2,0,0,0,0,417,1,13,570,550,eng ENG,FW,Brighton,33,1990,23.5,53,2.26,39,1,3,4,6,0,8,0.34,7,0,0,1,0,0,570,550,eng ENG,FW,Brighton,33,1990,23.5,726,18,58,318,356,102,725,37,13,35.1,21,56.8,448,2065,890,21,23,8,49,28,547,95,570,550,eng ENG,FW,Brighton,33,1990,23.5,10,59,23,39,2.51,0.98,0.15,0.39,15.3,9,1,1,9.6,8.8,0.15,0.4,0.2,fbref_2024_25
Dara O'Shea,406,392,ie IRL,DF,Ipswich Town,25,1999,35,35,"3,122",34.7,0,2,2,0,0,0,6,0,1.3,1.3,0.5,1.8,3,80,8,0,0.06,0.06,0,0.06,0.04,0.01,0.05,0.04,0.05,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,6,0,0,21,26,3,8,33,31,0,0,0,110,114,85,57.3,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,1234,1579,78.2,24503,10549,395,453,87.2,694,811,85.6,133,270,49.3,2,0.5,0.7,1.5,3,89,4,1,80,500,482,ie IRL,DF,Ipswich Town,25,1999,35,"3,122",89,91.3,34.7,35,89,34,0,,1,0.6,34,75,-41,-1.18,0.33,32.6,65.3,-32.7,-0.94,0.76,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,49,31,33,13,3,22,34,64.7,12,62,50,12,33,82,225,4,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,1579,1473,100,30,0,14,8,63,0,0,0,0,1234,6,12,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,24,0.69,19,0,0,2,2,1,4,0.12,4,0,0,0,0,0,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,2022,393,1169,730,129,51,2022,2,1,50,1,50,897,4023,2069,3,2,0,12,4,1162,8,406,392,ie IRL,DF,Ipswich Town,25,1999,34.7,0,22,2,9.1,0.63,0.06,0,0,13.6,0,0,0,1.3,1.3,0.06,-1.3,-1.3,fbref_2024_25
Darwin Núñez,401,387,uy URU,FW,Liverpool,25,1999,30,8,"1,133",12.6,5,2,7,5,0,0,8,0,5.8,5.8,1.3,7.1,23,27,78,0.4,0.16,0.56,0.4,0.56,0.46,0.1,0.57,0.46,0.57,401,387,uy URU,FW,Liverpool,25,1999,12.6,8,0,0,27,14,12,3,4,18,1,0,0,41,20,33,37.7,401,387,uy URU,FW,Liverpool,25,1999,12.6,163,230,70.9,2390,587,89,111,80.2,48,65,73.8,13,20,65,2,1.3,0.5,0.7,11,9,3,1,27,491,474,uy URU,FW,Liverpool,25,1999,30,"1,133",38,33.1,12.6,8,78,2,22,23,5,2.07,29,21,8,0.64,-0.82,27.2,16.6,10.6,0.84,-0.46,401,387,uy URU,FW,Liverpool,25,1999,12.6,21,18,11,4,6,7,18,38.9,11,6,0,6,4,25,12,0,401,387,uy URU,FW,Liverpool,25,1999,12.6,230,225,4,0,1,6,3,2,0,0,0,0,163,1,13,401,387,uy URU,FW,Liverpool,25,1999,12.6,31,2.46,21,0,4,1,2,3,4,0.32,3,0,0,0,1,0,401,387,uy URU,FW,Liverpool,25,1999,12.6,366,10,45,122,210,74,366,23,8,34.8,14,60.9,201,1063,568,23,19,12,24,21,248,78,401,387,uy URU,FW,Liverpool,25,1999,12.6,5,34,13,38.2,2.7,1.03,0.15,0.38,14.3,0,0,0,5.8,5.8,0.17,-0.8,-0.8,fbref_2024_25
David Brooks,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,29,9,960,10.7,2,0,2,2,0,0,3,0,2.5,2.5,1.9,4.4,35,35,83,0.19,0,0.19,0.19,0.19,0.24,0.18,0.41,0.24,0.41,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,3,0,0,11,18,0,52,5,6,0,0,0,50,7,10,41.2,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,310,411,75.4,4795,1429,176,205,85.9,101,130,77.7,24,47,51.1,0,1.9,2,-1.9,20,22,18,6,35,94,92,wls WAL,"FW,MF",Bournemouth,27,1997,29,960,33,28.1,10.7,9,67,0,20,18,7,1.41,23,12,11,1.03,0.99,20.7,14.7,5.9,0.56,0.21,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,14,6,2,8,4,2,16,12.5,14,18,2,16,5,19,9,1,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,411,366,44,14,3,0,52,10,17,7,4,0,310,1,14,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,46,4.31,36,6,2,2,0,0,2,0.19,1,0,0,1,0,0,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,545,15,59,207,289,39,545,34,11,32.4,20,58.8,342,2344,1115,35,25,10,30,14,375,83,73,72,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,2,25,12,48,2.34,1.13,0.08,0.17,16.3,0,0,0,2.5,2.5,0.1,-0.5,-0.5,fbref_2024_25
David Raya,445,429,es ESP,GK,Arsenal,28,1995,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,445,429,es ESP,GK,Arsenal,28,1995,38,3,0,0,1,10,0,0,2,0,0,1,0,41,13,0,100,445,429,es ESP,GK,Arsenal,28,1995,38,1040,1413,73.6,24784,17222,285,288,99,537,548,98,215,570,37.7,0,0,0.1,0,1,45,3,0,14,547,527,es ESP,GK,Arsenal,28,1995,38,"3,420",90,100,38,38,90,38,0,,0,1.95,69,34,35,0.92,,59.9,34.4,25.5,0.67,,445,429,es ESP,GK,Arsenal,28,1995,38,0,0,0,0,0,0,2,0,2,0,0,0,2,2,21,9,445,429,es ESP,GK,Arsenal,28,1995,38,1413,1172,238,91,0,3,0,0,0,0,0,0,1040,3,0,445,429,es ESP,GK,Arsenal,28,1995,38,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,445,429,es ESP,GK,Arsenal,28,1995,38,1480,880,1388,92,0,0,1480,1,1,100,0,0,921,4542,2729,0,0,0,1,0,841,0,445,429,es ESP,GK,Arsenal,28,1995,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Dean Henderson,243,235,eng ENG,GK,Crystal Palace,27,1997,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,243,235,eng ENG,GK,Crystal Palace,27,1997,38,3,0,0,0,2,0,0,0,1,0,0,0,26,11,1,91.7,243,235,eng ENG,GK,Crystal Palace,27,1997,38,745,1216,61.3,20401,13551,180,181,99.4,350,353,99.2,211,677,31.2,0,0.2,0.1,-0.2,3,23,1,0,0,293,283,eng ENG,GK,Crystal Palace,27,1997,38,"3,420",90,100,38,38,90,38,0,,0,1.39,51,51,0,0,,60.4,49.1,11.3,0.3,,243,235,eng ENG,GK,Crystal Palace,27,1997,38,2,1,2,0,0,2,6,33.3,4,0,0,0,0,2,22,0,243,235,eng ENG,GK,Crystal Palace,27,1997,38,1216,842,373,100,0,0,0,0,0,0,0,0,745,1,1,243,235,eng ENG,GK,Crystal Palace,27,1997,38,4,0.11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,243,235,eng ENG,GK,Crystal Palace,27,1997,38,1308,1065,1303,4,1,1,1308,0,0,,0,,751,4483,2136,0,0,0,2,0,580,0,243,235,eng ENG,GK,Crystal Palace,27,1997,38,0,1,0,0,0.03,0,0,,14.9,0,0,0,0,0,0.01,0,0,fbref_2024_25
Dean Huijsen,254,246,es ESP,DF,Bournemouth,19,2005,32,26,"2,427",27,3,2,5,3,0,0,10,0,1.9,1.9,2,3.9,41,132,10,0.11,0.07,0.19,0.11,0.19,0.07,0.08,0.14,0.07,0.14,254,246,es ESP,DF,Bournemouth,19,2005,27,10,0,0,31,10,2,12,51,26,0,0,0,105,68,44,60.7,254,246,es ESP,DF,Bournemouth,19,2005,27,1355,1625,83.4,27219,10928,449,500,89.8,712,781,91.2,181,304,59.5,2,2,1.6,0,15,180,7,2,132,308,298,es ESP,DF,Bournemouth,19,2005,32,"2,427",76,71,27,26,90,26,6,15,6,1.5,42,31,11,0.41,0.32,44.6,37.1,7.6,0.28,-0.44,254,246,es ESP,DF,Bournemouth,19,2005,27,36,26,19,16,1,18,29,62.1,11,40,29,11,51,87,198,4,254,246,es ESP,DF,Bournemouth,19,2005,27,1625,1566,53,32,2,15,12,6,0,0,0,0,1355,6,12,254,246,es ESP,DF,Bournemouth,19,2005,27,43,1.59,40,1,0,1,1,0,3,0.11,3,0,0,0,0,0,254,246,es ESP,DF,Bournemouth,19,2005,27,2021,254,915,971,145,30,2021,5,2,40,3,60,1118,7072,4349,41,31,0,20,1,1271,10,254,246,es ESP,DF,Bournemouth,19,2005,27,3,18,3,16.7,0.67,0.11,0.17,1,11.9,0,0,0,1.9,1.9,0.1,1.1,1.1,fbref_2024_25
Declan Rice,451,435,eng ENG,MF,Arsenal,25,1999,35,33,"2,825",31.4,4,7,11,4,0,0,7,1,3.5,3.5,6.6,10.1,90,192,94,0.13,0.22,0.35,0.13,0.35,0.11,0.21,0.32,0.11,0.32,451,435,eng ENG,MF,Arsenal,25,1999,31.4,7,1,1,21,16,2,164,25,25,0,0,0,156,37,25,59.7,451,435,eng ENG,MF,Arsenal,25,1999,31.4,1376,1650,83.4,23402,6234,678,737,92,553,611,90.5,117,240,48.8,7,6.6,5.6,0.4,59,137,35,5,192,553,533,eng ENG,MF,Arsenal,25,1999,35,"2,825",81,82.6,31.4,33,84,23,2,23,1,1.91,56,28,28,0.89,-0.17,48.8,26.8,22,0.7,0.17,451,435,eng ENG,MF,Arsenal,25,1999,31.4,53,25,22,25,6,17,41,41.5,24,27,13,14,25,78,51,0,451,435,eng ENG,MF,Arsenal,25,1999,31.4,1650,1436,208,71,5,17,164,4,108,94,3,0,1376,6,15,451,435,eng ENG,MF,Arsenal,25,1999,31.4,111,3.54,62,33,4,5,5,2,10,0.32,6,2,1,1,0,0,451,435,eng ENG,MF,Arsenal,25,1999,31.4,1948,82,325,909,733,81,1948,29,14,48.3,14,48.3,1031,6464,3394,90,58,16,36,32,1266,94,451,435,eng ENG,MF,Arsenal,25,1999,31.4,4,48,14,29.2,1.53,0.45,0.08,0.29,19.6,2,0,0,3.5,3.5,0.07,0.5,0.5,fbref_2024_25
Dejan Kulusevski,307,297,se SWE,"MF,FW",Tottenham,24,2000,32,27,"2,389",26.5,7,4,11,7,0,0,3,0,4.2,4.2,6.2,10.4,120,124,210,0.26,0.15,0.41,0.26,0.41,0.16,0.23,0.39,0.16,0.39,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,3,0,0,48,38,5,89,13,23,0,0,0,121,10,15,40,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,658,893,73.7,9216,2920,394,457,86.2,203,260,78.1,32,79,40.5,4,6.2,3.9,-2.2,65,62,52,6,124,373,360,se SWE,"MF,FW",Tottenham,24,2000,32,"2,389",75,69.9,26.5,27,84,22,5,24,0,1.06,50,41,9,0.34,1.21,44.9,43.1,1.8,0.07,0.62,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,45,23,17,13,15,19,51,37.3,32,34,5,29,13,58,10,1,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,893,800,84,4,11,1,89,6,62,26,0,0,658,9,42,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,128,4.82,95,12,15,3,3,0,9,0.34,7,1,1,0,0,0,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,1276,24,149,432,719,158,1276,117,38,32.5,71,60.7,823,6157,3208,120,67,40,77,74,895,210,307,297,se SWE,"MF,FW",Tottenham,24,2000,26.5,7,47,17,36.2,1.77,0.64,0.15,0.41,14.7,0,0,0,4.2,4.2,0.09,2.8,2.8,fbref_2024_25
Destiny Udogie,546,526,it ITA,DF,Tottenham,21,2002,25,24,"1,924",21.4,0,1,1,0,0,0,2,0,0.3,0.3,1.5,1.8,54,121,94,0,0.05,0.05,0,0.05,0.01,0.07,0.08,0.01,0.08,546,526,it ITA,DF,Tottenham,21,2002,21.4,2,0,0,29,38,3,19,22,47,0,0,1,111,13,13,50,546,526,it ITA,DF,Tottenham,21,2002,21.4,972,1115,87.2,14117,4770,544,597,91.1,371,412,90,26,33,78.8,1,1.5,1.2,-0.5,16,89,6,1,121,664,640,it ITA,DF,Tottenham,21,2002,25,"1,924",77,56.3,21.4,24,80,14,1,4,5,1.12,36,35,1,0.05,0.17,34.5,33.3,1.2,0.06,0.4,546,526,it ITA,DF,Tottenham,21,2002,21.4,75,47,42,26,7,33,48,68.8,15,40,6,34,22,97,36,1,546,526,it ITA,DF,Tottenham,21,2002,21.4,1115,944,170,28,0,0,19,142,0,0,0,0,972,1,34,546,526,it ITA,DF,Tottenham,21,2002,21.4,36,1.68,31,0,0,1,1,3,3,0.14,2,0,0,0,0,1,546,526,it ITA,DF,Tottenham,21,2002,21.4,1376,63,394,609,389,49,1376,32,13,40.6,16,50,758,4340,2352,54,40,12,37,19,819,94,546,526,it ITA,DF,Tottenham,21,2002,21.4,0,5,1,20,0.23,0.05,0,0,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,fbref_2024_25
Diego Carlos,87,85,br BRA,DF,Aston Villa,31,1993,10,8,830,9.2,0,0,0,0,0,0,1,0,0.6,0.6,0,0.6,3,34,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,87,85,br BRA,DF,Aston Villa,31,1993,9.2,1,0,0,11,1,1,0,5,3,0,0,0,36,11,10,52.4,87,85,br BRA,DF,Aston Villa,31,1993,9.2,534,603,88.6,10941,4103,138,151,91.4,341,362,94.2,54,83,65.1,0,0,0.1,0,0,23,1,0,34,110,107,br BRA,DF,Aston Villa,31,1993,10,830,83,24.3,9.2,8,90,8,2,55,7,1.3,14,15,-1,-0.11,-0.39,13.8,11.8,2,0.22,0.08,87,85,br BRA,DF,Aston Villa,31,1993,9.2,8,3,6,1,1,4,6,66.7,2,13,7,6,5,13,36,2,87,85,br BRA,DF,Aston Villa,31,1993,9.2,603,575,25,17,0,6,0,0,0,0,0,0,534,3,0,87,85,br BRA,DF,Aston Villa,31,1993,9.2,4,0.43,3,0,0,1,0,0,0,0,0,0,0,0,0,0,87,85,br BRA,DF,Aston Villa,31,1993,9.2,674,86,331,330,15,6,674,2,2,100,0,0,419,2133,1162,3,3,0,1,2,481,0,87,85,br BRA,DF,Aston Villa,31,1993,9.2,0,4,1,25,0.43,0.11,0,0,6.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6,fbref_2024_25
Diego Gómez,214,207,py PAR,MF,Brighton,21,2003,16,4,516,5.7,1,0,1,1,0,0,0,0,0.9,0.9,0.7,1.6,8,27,23,0.17,0,0.17,0.17,0.17,0.15,0.13,0.28,0.15,0.28,214,207,py PAR,MF,Brighton,21,2003,5.7,0,0,0,8,3,1,12,8,13,1,0,0,32,10,4,71.4,214,207,py PAR,MF,Brighton,21,2003,5.7,243,302,80.5,3715,931,138,159,86.8,84,100,84,14,25,56,0,0.7,1.2,-0.7,8,14,7,1,27,255,247,py PAR,MF,Brighton,21,2003,16,516,32,15.1,5.7,4,72,0,12,19,1,1.88,16,13,3,0.52,0.4,14,9.1,4.9,0.86,0.88,214,207,py PAR,MF,Brighton,21,2003,5.7,21,13,11,8,2,12,22,54.5,10,13,0,13,8,29,10,1,214,207,py PAR,MF,Brighton,21,2003,5.7,302,283,19,2,4,2,12,1,6,2,3,0,243,0,9,214,207,py PAR,MF,Brighton,21,2003,5.7,19,3.32,14,3,0,1,1,0,4,0.7,2,1,0,0,1,0,214,207,py PAR,MF,Brighton,21,2003,5.7,403,21,87,212,109,10,403,12,6,50,6,50,193,746,365,8,4,0,10,9,247,23,214,207,py PAR,MF,Brighton,21,2003,5.7,1,9,3,33.3,1.57,0.52,0.11,0.33,19.6,2,0,0,0.9,0.9,0.09,0.1,0.1,fbref_2024_25
Diogo Dalot,121,118,pt POR,DF,Manchester Utd,25,1999,33,31,"2,814",31.3,0,3,3,0,0,0,5,0,2,2,2,4.1,62,103,168,0,0.1,0.1,0,0.1,0.07,0.07,0.13,0.07,0.13,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,5,0,0,40,9,4,66,37,40,0,1,0,167,38,21,64.4,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,1347,1673,80.5,21723,6617,694,773,89.8,525,641,81.9,95,170,55.9,3,2,2.5,1,26,61,25,8,103,151,147,pt POR,DF,Manchester Utd,25,1999,33,"2,814",85,82.3,31.3,31,89,30,2,29,0,1.15,34,45,-11,-0.35,-0.5,39.9,46.1,-6.2,-0.2,-0.93,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,68,40,40,22,6,34,52,65.4,18,22,9,13,37,105,72,0,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,1673,1426,242,13,4,8,66,229,0,0,0,0,1347,5,36,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,74,2.37,57,5,7,4,0,1,5,0.16,3,0,1,1,0,0,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,1983,113,661,773,566,68,1983,53,27,50.9,22,41.5,1126,4953,2699,62,37,16,38,21,1200,168,121,118,pt POR,DF,Manchester Utd,25,1999,31.3,0,25,5,20,0.8,0.16,0,0,16.1,0,0,0,2,2,0.08,-2,-2,fbref_2024_25
